,PID,Decade,PubCountDecade,PercentileRankDecade
698,134763,2.0,11,0.028387968662659028
699,134953,1.0,12,0.05385260258063997
700,134953,2.0,30,0.05011443528141352
701,135238,1.0,26,0.07898502988873303
702,135238,2.0,42,0.16648034017883748
703,135315,1.0,30,0.17204991289510757
704,135315,2.0,138,0.12457323753803869
705,135699,1.0,5,0.210829414292195
706,135699,2.0,68,0.11032945039352081
707,135907,1.0,20,0.02956803082167936
708,135907,2.0,23,0.038575094376520534
709,136506,1.0,24,0.29821500767022496
710,136506,2.0,22,0.01493147409159642
711,136713,1.0,6,0.3022403320610537
712,136713,2.0,12,0.2582919848102683
713,137725,1.0,8,0.16036184256332767
714,137725,2.0,10,0.1271852008960055
715,138450,1.0,21,0.5890994907000507
716,138450,2.0,42,0.29907175102801464
717,139255,1.0,24,0.040921105548034124
718,139255,2.0,23,0.05001411005217995
719,139536,1.0,1,0.007692307692307693
720,140336,1.0,6,0.2849359719719832
721,140336,2.0,14,0.2145758855109292
722,141668,1.0,6,0.10924851093405981
723,141668,2.0,40,0.037586409365987825
724,142064,1.0,45,0.02735128653567958
725,142064,2.0,336,0.01858945276299177
726,142442,1.0,17,0.05539358355475693
727,142442,2.0,81,0.03213216710986746
728,142616,1.0,12,0.11409424015239182
729,142616,2.0,3,0.02428229276396816
730,142827,1.0,8,0.04952874378811703
731,142827,2.0,15,0.0893457723247856
732,143725,1.0,21,0.057371672439024905
733,143725,2.0,60,0.062277854610566646
734,144041,1.0,74,0.03478509462640599
735,144041,2.0,624,0.02814954394150514
736,144057,1.0,5,0.03615736881663732
737,144057,2.0,17,0.032467364540191834
738,145306,1.0,5,0.04050797434815082
739,145306,2.0,29,0.055885362530549015
740,145336,1.0,12,0.036500421964667094
741,145336,2.0,7,0.02275543389844503
742,145603,1.0,26,0.07691567080553138
743,145603,2.0,56,0.05321266398933445
744,146572,1.0,19,0.09686187910454025
745,146572,2.0,33,0.055723610748398864
746,147022,1.0,27,0.10955066867971988
747,147022,2.0,43,0.019329665076013833
748,147331,1.0,29,0.034967820719801056
749,147331,2.0,23,0.023229385238649605
750,147720,1.0,38,0.03634046397062614
751,147720,2.0,125,0.03438168455235563
752,148639,1.0,28,0.0823862532140308
753,148639,2.0,33,0.2081079313080401
754,150209,1.0,16,0.034460240957591225
755,150209,2.0,184,0.05268788988475594
756,150567,1.0,5,0.030261287768369997
757,150567,2.0,21,0.06389443337702934
758,150786,1.0,22,0.19971609999771953
759,150786,2.0,62,0.043348764297496636
760,154176,1.0,5,0.02917374520386231
761,154176,2.0,3,0.040649135831412234
762,155906,1.0,6,0.1784789984245548
763,155906,2.0,24,0.14527343006092439
764,156087,1.0,35,0.11805198347042266
765,156087,2.0,78,0.10138078308241479
766,156883,1.0,5,0.3490285703939177
767,156883,2.0,22,0.026366602397217002
768,157430,1.0,8,0.034491539795189305
769,157430,2.0,17,0.01660797206108138
770,158971,1.0,115,0.09135046166353164
771,158971,2.0,103,0.038358617935731025
772,159018,1.0,27,0.15002183079524037
773,159018,2.0,123,0.10189717603270973
774,160184,1.0,19,0.4755274752142579
775,160184,2.0,25,0.2977137920427938
776,160731,1.0,21,0.4220017572588028
777,160731,2.0,32,0.23578998762220596
778,162951,1.0,91,0.07267906012765624
779,162951,2.0,98,0.11391722773370017
780,164210,1.0,19,0.061466893430217245
781,164210,2.0,58,0.09482999837501706
782,164273,1.0,30,0.10586253563109052
783,164273,2.0,122,0.043430106381087415
784,164880,1.0,20,0.2741235970874547
785,164880,2.0,29,0.1957752468653886
786,165339,1.0,2,0.3333333333333333
787,165340,1.0,21,0.33649320987706044
788,165340,2.0,41,0.2444082949040598
789,165746,1.0,47,0.13951764368716113
790,165746,2.0,153,0.063221976044549
791,165765,1.0,15,0.07135914276889362
792,165765,2.0,53,0.09057929931934514
793,165766,1.0,37,0.10181011438422734
794,165766,2.0,74,0.04149028568249123
795,166149,1.0,16,0.1154551910038833
796,166149,2.0,23,0.17526182750680472
797,166157,1.0,67,0.19277938970152936
798,166157,2.0,210,0.09385929243013522
799,166736,1.0,39,0.21287599632948442
800,166736,2.0,92,0.16949508689029472
801,167087,1.0,20,0.04552212858028391
802,167087,2.0,69,0.07091838595034738
803,167111,1.0,6,0.2406666532475911
804,167111,2.0,53,0.03530254613935539
805,167366,1.0,78,0.15905234539989793
806,167366,2.0,146,0.08299375407573595
807,169073,1.0,26,0.17142990314383388
808,169073,2.0,65,0.13461917664127065
809,169683,1.0,99,0.13792324559462937
810,169683,2.0,131,0.10087143312499312
811,169937,1.0,78,0.2523169991178357
812,169937,2.0,35,0.3302345811618473
813,170146,1.0,70,0.08341134199284382
814,170146,2.0,146,0.04659391909057108
815,170181,1.0,39,0.08956030547909596
816,170181,2.0,113,0.08268966235174367
817,170995,1.0,14,0.12303380791433385
818,170995,2.0,61,0.20029129776475948
819,170999,1.0,26,0.22287869809382627
820,170999,2.0,53,0.0734125299220843
821,172240,1.0,12,0.11842271737740773
822,172240,2.0,21,0.07866536690231876
823,173033,1.0,1,0.2287390029325513
824,173033,2.0,9,0.03315406749619144
825,173039,1.0,100,0.06587157664791107
826,173039,2.0,138,0.03079238524239577
827,174239,1.0,83,0.06424062643261724
828,174239,2.0,107,0.03520323713768684
829,174374,1.0,14,0.04471849202818533
830,174374,2.0,28,0.032541994732645664
831,174765,1.0,21,0.1702514015479221
832,174765,2.0,143,0.1071964475417594
833,174993,1.0,21,0.18952596494803356
834,174993,2.0,36,0.32109395898531834
835,175120,1.0,23,0.11557314988019565
836,175120,2.0,36,0.11087521637804593
837,175141,1.0,6,0.38134259829654105
838,175141,2.0,30,0.26070478801909186
839,175231,1.0,1,0.11538461538461539
840,175231,2.0,35,0.364985205754756
841,175259,1.0,80,0.4276652593934035
842,175259,2.0,112,0.38691859557690483
843,175895,1.0,37,0.24152899289534768
844,175895,2.0,83,0.3226314561083208
845,176700,1.0,39,0.18733017485962677
846,176700,2.0,56,0.06422095782674665
847,176703,1.0,26,0.2880120236102176
848,176703,2.0,65,0.2603157241349362
849,176719,1.0,22,0.16399066556492436
850,176719,2.0,40,0.22399130004522388
851,176755,1.0,60,0.06383006537327977
852,176755,2.0,111,0.08495310753521342
853,177522,1.0,113,0.04287636952350378
854,177522,2.0,303,0.03563353244777024
855,178051,1.0,83,0.16790600977672226
856,178051,2.0,342,0.10415286691238736
857,178094,1.0,80,0.15336034072753651
858,178094,2.0,80,0.20625574461826823
859,178189,1.0,47,0.2279026970028842
860,178189,2.0,100,0.18159174921777985
861,178225,1.0,79,0.10766230809774582
862,178225,2.0,326,0.05764278797038268
863,178296,1.0,29,0.09734466380665183
864,178296,2.0,74,0.01328601525158642
865,178686,1.0,20,0.20784147095468705
866,178686,2.0,17,0.1355712793709453
867,178705,1.0,1,1.0
868,178713,1.0,63,0.19026958118073212
869,178713,2.0,81,0.07396251786662278
870,178933,1.0,8,0.0988376037142062
871,178933,2.0,13,0.019439817239814604
872,179190,1.0,12,0.02112481602350726
873,179190,2.0,16,0.008920114943899752
874,179325,1.0,12,0.011529847409830136
875,179325,2.0,8,0.04093344430814523
876,179457,1.0,14,0.13692866423594063
877,179457,2.0,19,0.19144957439775223
878,180135,1.0,15,0.17498993067000948
879,180135,2.0,51,0.14122148685766855
880,180153,1.0,23,0.2699353867088727
881,180153,2.0,47,0.09558872808574581
882,180670,1.0,60,0.0851527449912046
883,180670,2.0,455,0.10273738728825195
884,180950,1.0,43,0.16550789764828472
885,180950,2.0,82,0.04863132674157979
886,180958,1.0,62,0.09409649812809848
887,180958,2.0,203,0.08561555833290727
888,181146,1.0,81,0.19021879519625973
889,181146,2.0,207,0.10622589545517461
890,181200,1.0,38,0.06796377485029943
891,181200,2.0,184,0.08724466369871504
892,181617,1.0,2,0.38009984506799793
893,181617,2.0,31,0.3847102275015002
894,181618,1.0,1,1.0
895,182569,1.0,28,0.362308912471567
896,182569,2.0,81,0.1155402006147343
897,182573,1.0,12,0.3293530834947556
898,182573,2.0,6,0.052504956107333106
899,182602,1.0,24,0.16765094902487146
900,182602,2.0,65,0.09889616308596547
901,183071,1.0,26,0.21591803780922267
902,183071,2.0,57,0.1513376472898538
903,183172,1.0,181,0.13411094334158138
904,183172,2.0,245,0.11872625445499156
905,183327,1.0,36,0.22554596844377117
906,183327,2.0,72,0.3200179187027034
907,183769,1.0,54,0.08584354535083892
908,183769,2.0,142,0.05315518831233455
909,184205,1.0,30,0.08314221595930395
910,184205,2.0,72,0.12423881260718443
911,184262,1.0,96,0.23033349475948575
912,184262,2.0,140,0.13176336464755556
913,184325,1.0,28,0.19592758047663808
914,184325,2.0,167,0.1632063747675631
915,184360,1.0,38,0.20812218951733522
916,184360,2.0,83,0.171091922278814
917,184439,1.0,17,0.21570863902698023
918,184439,2.0,113,0.059454261812344214
919,184601,1.0,1,1.0
920,185517,1.0,11,0.08479929758415804
921,185517,2.0,27,0.053176500086494584
922,185665,1.0,27,0.17773645235014385
923,185665,2.0,78,0.11287937998834373
924,186031,1.0,31,0.1128778418354898
925,186031,2.0,7,0.022295317566712585
926,186219,1.0,17,0.03906563703525358
927,186219,2.0,200,0.07992114050877207
928,187703,1.0,34,0.08668923445654829
929,187703,2.0,30,0.04936379313161942
930,187711,1.0,30,0.09220592413281821
931,187711,2.0,23,0.04115929630599955
932,187867,1.0,35,0.056820541098759385
933,187867,2.0,83,0.022515914015538662
934,187888,1.0,118,0.09038205461095271
935,187888,2.0,209,0.10089488031704111
936,188303,1.0,92,0.025273213412480126
937,188303,2.0,14,0.02728792941164857
938,188374,1.0,118,0.09361023449280446
939,188374,2.0,191,0.11294638075293006
940,188375,1.0,108,0.08039010742851337
941,188375,2.0,333,0.08955819893390629
942,190015,1.0,39,0.05240378426615104
943,190015,2.0,276,0.06370450668275135
944,190025,1.0,74,0.07101884369352478
945,190025,2.0,63,0.052652995081471525
946,190028,1.0,118,0.1404050049998112
947,190028,2.0,215,0.06585232043437408
948,190400,1.0,16,0.11154882940504929
949,190400,2.0,19,0.14207479971666834
950,190415,1.0,11,0.25652245172846305
951,190415,2.0,9,0.13247085594040328
952,190428,1.0,36,0.053986619534108965
953,190428,2.0,26,0.08529720109848492
954,190780,1.0,7,0.5461070102545968
955,190780,2.0,91,0.16511801811556637
956,190824,1.0,139,0.09443401231190177
957,190824,2.0,358,0.07030562382459796
958,191442,1.0,47,0.023115180544217368
959,191442,2.0,43,0.04803819217336063
960,192036,1.0,1,1.0
961,192141,1.0,18,0.38072184307410506
962,192141,2.0,19,0.1685096210353377
963,192950,1.0,25,0.2509435868616699
964,192950,2.0,66,0.20400424393377312
965,193170,1.0,5,0.42094142805572404
966,193170,2.0,4,0.2120421798934884
967,193193,1.0,108,0.10628188075548888
968,193193,2.0,377,0.05935087863989929
969,193547,1.0,6,0.08853052232453847
970,193547,2.0,19,0.06638115984584501
971,195133,1.0,71,0.2010812651025531
972,195133,2.0,235,0.1470791086775711
973,195407,1.0,17,0.08281603890995202
974,195407,2.0,28,0.1065969550805549
975,195498,1.0,31,0.13481374399634588
976,195498,2.0,89,0.2033636721454619
977,195506,1.0,78,0.18460453032234103
978,195506,2.0,162,0.09833464590806656
979,195509,1.0,21,0.07630794145788149
980,195509,2.0,71,0.04075218808844922
981,195519,1.0,100,0.10037398018484564
982,195519,2.0,221,0.08344096870586425
983,195524,1.0,27,0.09683466231591373
984,195524,2.0,176,0.06140379846923585
985,195548,1.0,94,0.05315537368922301
986,195548,2.0,189,0.024072563531145667
987,196047,1.0,5,0.42652024413516754
988,196047,2.0,2,0.41794871794871796
989,196063,1.0,33,0.35090015734812463
990,196063,2.0,59,0.24718092581750065
991,198199,1.0,17,0.3176698019079719
992,198199,2.0,28,0.11757917100900712
993,203574,1.0,40,0.15945097510542647
994,203574,2.0,95,0.23583503984814339
995,203613,1.0,19,0.060226223313976555
996,203613,2.0,58,0.022886872170853036
997,203637,1.0,41,0.10980743033194429
998,203637,2.0,31,0.20634156659348074
999,203701,1.0,10,0.09736912809951401
1000,203701,2.0,44,0.17903938925488674
1001,204067,1.0,12,0.19591996301472736
1002,204067,2.0,15,0.15063671703166606
1003,204324,1.0,8,0.218433687310417
1004,204324,2.0,16,0.18254725082782694
1005,204342,1.0,18,0.2894303072582337
1006,204342,2.0,53,0.08372068295362604
1007,204409,1.0,78,0.10611633383310161
1008,204409,2.0,236,0.05372749804898742
1009,205056,1.0,28,0.08027194436906379
1010,205056,2.0,88,0.06648915090199864
1011,205621,1.0,155,0.07072667002885936
1012,205621,2.0,110,0.07021419853450418
1013,212847,1.0,30,0.10630069679062874
1014,212847,2.0,80,0.08867414553009156
1015,213075,1.0,2,0.02394453276806218
1016,213075,2.0,19,0.04052057274381424
1017,213127,1.0,28,0.12694212890860587
1018,213127,2.0,62,0.20637404479747962
1019,213424,1.0,66,0.13173311041141414
1020,213424,2.0,127,0.12011192218827606
1021,213468,1.0,4,0.06926759102056215
1022,213468,2.0,15,0.3016652245991124
1023,213479,1.0,19,0.19471492843469984
1024,213479,2.0,104,0.09674697129311999
1025,213918,1.0,21,0.03967658570564962
1026,213918,2.0,30,0.06622761930924757
1027,213923,1.0,14,0.2477957542964098
1028,213923,2.0,19,0.09045378344866735
1029,213931,1.0,15,0.06388013613999455
1030,213931,2.0,47,0.019263915959340506
1031,214341,1.0,26,0.27639960276764775
1032,214341,2.0,50,0.15123522532554862
1033,214365,1.0,22,0.1821250845130342
1034,214365,2.0,58,0.1604530751266087
1035,214471,1.0,16,0.33326402930055316
1036,214471,2.0,35,0.205061374615165
1037,214478,1.0,22,0.07139805525728489
1038,214478,2.0,70,0.10492827256410782
1039,214497,1.0,36,0.19541431301701123
1040,214497,2.0,44,0.0657398555919623
1041,214502,1.0,13,0.3194514136312423
1042,214502,2.0,37,0.12164052396044615
1043,216677,1.0,19,0.09608268180280173
1044,216677,2.0,41,0.04219268532209588
1045,216691,1.0,33,0.04870166799925077
1046,216691,2.0,72,0.021507580537064162
1047,219489,1.0,25,0.055051293427509654
1048,219489,2.0,2,0.09322033898305085
1049,222078,1.0,18,0.022417096321710274
1050,222078,2.0,43,0.04319737103109162
1051,225398,1.0,7,0.1955189761357988
1052,225398,2.0,18,0.00870689475945962
1053,225743,1.0,24,0.24334623200275332
1054,225743,2.0,55,0.11105335149405274
1055,225787,1.0,110,0.21206904206904212
1056,225787,2.0,91,0.2385926122826418
1057,225968,1.0,14,0.1992765307511458
1058,225968,2.0,36,0.19871010057659835
1059,226083,1.0,15,0.19010754553961337
1060,226083,2.0,36,0.1789949914565152
1061,226112,1.0,33,0.33245796539619216
1062,226112,2.0,94,0.3614559319415499
1063,226226,1.0,2,0.006463954893274265
1064,226226,2.0,24,0.1425746616815368
1065,226228,1.0,23,0.07092211578340844
1066,226228,2.0,19,0.08178068388469754
1067,226230,1.0,91,0.06074784160459689
1068,226230,2.0,140,0.04877285122024514
1069,226250,1.0,3,0.015879895229313767
1070,226250,2.0,575,0.09273159414152422
1071,226405,1.0,13,0.13253599246703585
1072,226405,2.0,13,0.027614905987215548
1073,226415,1.0,48,0.14657437027164558
1074,226415,2.0,59,0.08287137329319819
1075,226828,1.0,13,0.37413823068769747
1076,226828,2.0,30,0.047967519320478894
1077,226852,1.0,67,0.027899748692312685
1078,226852,2.0,167,0.02480032749395574
1079,226868,1.0,12,0.07468270473751469
1080,226868,2.0,41,0.03053511349393502
1081,227080,1.0,7,0.5365079365079365
1082,227080,2.0,2,0.34896810506566606
1083,227279,1.0,13,0.2314320861114488
1084,227279,2.0,134,0.08932894416296136
1085,227301,1.0,77,0.05650164991445832
1086,227301,2.0,83,0.0558740428899598
1087,227370,1.0,11,0.06579778665473685
1088,227370,2.0,25,0.04511749901248236
1089,228476,1.0,1,0.010638297872340425
1090,228671,1.0,30,0.013818680244855042
1091,228671,2.0,41,0.012926061961362208
1092,230234,1.0,47,0.055139282286113624
1093,230234,2.0,50,0.08591635323062809
1094,230938,1.0,26,0.04579018087788427
1095,230938,2.0,60,0.028452391229424456
1096,230950,1.0,30,0.11911639064472167
1097,230950,2.0,20,0.10681616387177187
1098,233668,1.0,19,0.28806295822992123
1099,233668,2.0,29,0.07895056407311692
1100,233704,1.0,10,0.3248033334813022
1101,233704,2.0,18,0.11562369946427359
1102,233935,1.0,50,0.04873790428147297
1103,233935,2.0,298,0.062215801995481164
1104,234060,1.0,4,0.18956433637284698
1105,234060,2.0,14,0.09697690952601325
1106,234065,1.0,36,0.12206235499731014
1107,234065,2.0,158,0.11688348801804672
1108,234103,1.0,23,0.1689772094100974
1109,234103,2.0,42,0.17701988019094575
1110,234142,1.0,18,0.3225264133935642
1111,234142,2.0,49,0.1447595676010381
1112,234506,1.0,26,0.1847619538855434
1113,234506,2.0,25,0.08318536468877508
1114,234556,1.0,28,0.13474732243273982
1115,234556,2.0,44,0.08127771161935277
1116,234618,1.0,20,0.24735011176656937
1117,234618,2.0,49,0.06245432103219726
1118,234766,1.0,204,0.10858400911848619
1119,234766,2.0,422,0.09025659653964607
1120,234786,1.0,16,0.22734067376790176
1121,234786,2.0,225,0.13812728791271506
1122,234896,1.0,11,0.4634887285422652
1123,234896,2.0,8,0.24848355275111078
1124,235125,1.0,14,0.22417169639372553
1125,235125,2.0,38,0.2688955520676282
1126,235459,1.0,15,0.3859071635425527
1127,235459,2.0,9,0.148114857923434
1128,235477,1.0,50,0.16118058331517754
1129,235477,2.0,106,0.0734174720772191
1130,235888,1.0,20,0.13031399432561036
1131,235888,2.0,27,0.07126143761382703
1132,235909,1.0,14,0.17555108355633758
1133,235909,2.0,51,0.07226592181701254
1134,235977,1.0,25,0.04184538756625785
1135,235977,2.0,35,0.15566180680382982
1136,236052,1.0,17,0.0464695456162907
1137,236052,2.0,104,0.06962898028578965
1138,236079,1.0,4,0.1331511839708561
1139,236079,2.0,137,0.3635545161206036
1140,236090,1.0,31,0.3805093697598881
1141,236090,2.0,22,0.261368699147513
1142,238865,1.0,18,0.1146335481738816
1143,238865,2.0,58,0.05645520067707113
1144,247594,1.0,11,0.15929897899325104
1145,247594,2.0,11,0.04042349390730605
1146,248070,1.0,8,0.09272017070082879
1147,248070,2.0,56,0.03455665658542051
1148,248768,1.0,17,0.1280479511214962
1149,248768,2.0,29,0.057890535385675325
1150,249035,1.0,7,0.25916882001247304
1151,249035,2.0,42,0.26742481285553626
1152,249423,1.0,13,0.2843008509032423
1153,249423,2.0,16,0.09981143145354063
1154,249772,1.0,1,1.0
1155,249980,1.0,65,0.12951837248690878
1156,249980,2.0,159,0.04270435169830132
1157,249991,1.0,16,0.07351629050112513
1158,249991,2.0,107,0.05047567555400097
1159,249999,1.0,46,0.1359338573144281
1160,249999,2.0,224,0.07485904575013833
1161,250027,1.0,44,0.16080277679998353
1162,250027,2.0,119,0.09241350639319341
1163,250528,1.0,23,0.18211048045624284
1164,250528,2.0,32,0.3260055973216111
1165,250559,1.0,127,0.04650763477287574
1166,250559,2.0,196,0.049511027309572186
1167,250574,1.0,27,0.256024719876001
1168,250574,2.0,52,0.23593167642451454
1169,250993,1.0,5,0.08408450310604768
1170,250993,2.0,1,0.013944223107569721
1171,251184,1.0,69,0.12795893698294356
1172,251184,2.0,77,0.05710690271155707
1173,251186,1.0,1,0.05511811023622047
1174,251186,2.0,3,0.08165993346007604
1175,251206,1.0,16,0.023266672088395796
1176,251206,2.0,54,0.06091252080939818
1177,254104,1.0,30,0.2701178959282328
1178,254104,2.0,33,0.1480962268383227
1179,263432,1.0,26,0.17303035669292702
1180,263432,2.0,73,0.12905960046480114
1181,263518,1.0,6,0.09765448472345023
1182,263518,2.0,33,0.09211999920143522
1183,263520,1.0,3,0.07293201209836515
1184,263520,2.0,18,0.042152988684429904
1185,263531,1.0,7,0.093373119310394
1186,263531,2.0,17,0.2747310040827181
1187,263663,1.0,18,0.12472140947945223
1188,263663,2.0,15,0.11280084621228405
1189,263691,1.0,16,0.2632606296613795
1190,263691,2.0,19,0.13386480921411864
1191,263785,1.0,20,0.13464218840104808
1192,263785,2.0,66,0.17676030285179195
1193,263798,1.0,23,0.13505755888442622
1194,263798,2.0,73,0.07603569970928842
1195,263960,1.0,33,0.31647558933514675
1196,263960,2.0,111,0.23429164037829467
1197,264058,1.0,14,0.04079175154783382
1198,264058,2.0,25,0.035782699550664675
1199,264565,1.0,27,0.077081755099518
1200,264565,2.0,69,0.03914362630628296
1201,264598,1.0,22,0.2828509362499013
1202,264598,2.0,21,0.255438313634677
1203,264605,1.0,56,0.18495754661956706
1204,264605,2.0,128,0.12714667492801016
1205,267211,1.0,21,0.07480284314556118
1206,267211,2.0,129,0.060564683103819426
1207,271754,1.0,13,0.24778367564963924
1208,271754,2.0,35,0.18263551741984047
1209,272536,1.0,22,0.023297095960081723
1210,272536,2.0,41,0.048615749355371864
1211,272914,1.0,8,0.40962153542517965
1212,272914,2.0,26,0.19492004923310258
1213,273669,1.0,49,0.22047795143813703
1214,273669,2.0,67,0.18659640995199878
1215,273878,1.0,9,0.3252491338694253
1216,273878,2.0,27,0.14883963840577813
1217,273941,1.0,32,0.12627138516163072
1218,273941,2.0,61,0.09401139362214248
1219,273964,1.0,8,0.2061575612396379
1220,273964,2.0,26,0.19358309226827622
1221,273965,1.0,3,0.007998957759902694
1222,273965,2.0,11,0.025490202378451884
1223,284745,1.0,20,0.32702893587194193
1224,284745,2.0,33,0.16932282749706523
1225,286205,1.0,3,0.048003842330274236
1226,286205,2.0,17,0.004219717554162865
1227,286227,1.0,76,0.19066109728581332
1228,286227,2.0,84,0.16578568934890456
1229,286254,1.0,19,0.03009523319264937
1230,286254,2.0,100,0.035100901975350866
1231,286314,1.0,27,0.2559624465363811
1232,286314,2.0,97,0.07861566725083524
1233,286791,1.0,28,0.2102275772108084
1234,286791,2.0,61,0.30791962372230863
1235,286918,1.0,37,0.14308912488540632
1236,286918,2.0,104,0.1071941567476405
1237,286948,1.0,29,0.15174303141852868
1238,286948,2.0,48,0.1984633784064369
1239,287364,1.0,23,0.115918098795077
1240,287364,2.0,139,0.10615732286492383
1241,287563,1.0,10,0.23508163664400666
1242,287563,2.0,35,0.12052992493958666
1243,287580,1.0,37,0.06496173148103704
1244,287580,2.0,84,0.07386732161172481
1245,287592,1.0,46,0.1384706234925592
1246,287592,2.0,138,0.07602719482960629
1247,293609,1.0,75,0.1080975051234092
1248,293609,2.0,121,0.06637030982823425
1249,294594,1.0,33,0.21691536918048362
1250,294594,2.0,33,0.0670461569424442
1251,297426,1.0,28,0.1753200416031598
1252,297426,2.0,62,0.04208044152430786
1253,297522,1.0,53,0.06356981387247226
1254,297522,2.0,20,0.043773050008700534
1255,299907,1.0,21,0.08212355286633702
1256,299907,2.0,36,0.07126969939884113
1257,300518,1.0,6,0.35866971501308403
1258,300518,2.0,17,0.2660579193806818
1259,301057,1.0,21,0.07011465817175927
1260,301057,2.0,36,0.046148091742999206
1261,311978,1.0,16,0.09432786233354039
1262,311978,2.0,40,0.034142399320736
1263,344197,1.0,15,0.3883110156469259
1264,344197,2.0,31,0.13190841891079022
1265,344206,1.0,21,0.13883562507338118
1266,344206,2.0,56,0.07653474604390896
1267,344807,1.0,1,0.010638297872340425
1268,344807,2.0,61,0.17323026971742098
1269,345262,1.0,16,0.28325979089283915
1270,345262,2.0,17,0.21292777712431943
1271,345515,1.0,6,0.281211618127615
1272,345515,2.0,13,0.12452563237082934
1273,345533,1.0,14,0.12338578789167269
1274,345533,2.0,41,0.15776404964177265
1275,345615,1.0,10,0.1774230475607243
1276,345615,2.0,27,0.08512721271589763
1277,345790,1.0,55,0.2045714087737376
1278,345790,2.0,96,0.12483510457404366
1279,345799,1.0,28,0.3823946751693922
1280,345799,2.0,37,0.33264113437440523
1281,345840,1.0,18,0.26115369062901445
1282,345840,2.0,11,0.13359165558664243
1283,345842,1.0,22,0.05104428317887889
1284,345842,2.0,28,0.06438801083031549
1285,345925,1.0,20,0.16733542621503628
1286,345925,2.0,27,0.10812156042237175
1287,345979,1.0,3,0.024009384029983122
1288,345979,2.0,14,0.14697890129870647
1289,346854,1.0,5,0.1209039867463104
1290,346854,2.0,22,0.11615980574028538
1291,346893,1.0,81,0.011407777460557864
1292,346893,2.0,230,0.028578207546629278
1293,347681,1.0,14,0.07856977150808457
1294,347681,2.0,80,0.0496275269995956
1295,348619,1.0,20,0.1769581710599717
1296,348619,2.0,21,0.28268665871542736
1297,348802,1.0,17,0.14821199297492207
1298,348802,2.0,19,0.12581090055526606
1299,348834,1.0,44,0.06536764449800518
1300,348834,2.0,75,0.09400054615825303
1301,348846,1.0,13,0.27846317776559437
1302,348846,2.0,42,0.07373102643242535
1303,349022,1.0,34,0.13795178067673455
1304,349022,2.0,68,0.12113450576273237
1305,349034,1.0,43,0.022964121327063637
1306,349034,2.0,155,0.00910212182584796
1307,349124,1.0,23,0.15315006978506973
1308,349124,2.0,90,0.03853447803791224
1309,350627,1.0,16,0.19973626843470485
1310,350627,2.0,58,0.09447235330775966
1311,350648,1.0,15,0.23399017337303366
1312,350648,2.0,46,0.08654960321993352
1313,350799,1.0,28,0.2568988157600712
1314,350799,2.0,82,0.17576961973184194
1315,350857,1.0,2,1.0
1316,351051,1.0,20,0.038360774864636966
1317,351051,2.0,92,0.05735206303888949
1318,351152,1.0,68,0.07132919575492891
1319,351152,2.0,125,0.020669468895474396
1320,351180,1.0,35,0.06136376962686571
1321,351180,2.0,125,0.04795838610250362
1322,351241,1.0,9,0.08390884940905134
1323,351241,2.0,46,0.08091390373747728
1324,351337,1.0,16,0.04432532230946327
1325,351337,2.0,29,0.08454260827738513
1326,351386,1.0,23,0.08844977071530981
1327,351386,2.0,51,0.04278888136068481
1328,351414,1.0,32,0.25129474989176326
1329,351414,2.0,48,0.09687673558581482
1330,351501,1.0,27,0.12876482314204382
1331,351501,2.0,59,0.06229961046189381
1332,351626,1.0,101,0.030192904346603554
1333,351626,2.0,90,0.01737752309102033
1334,351656,1.0,3,0.06919799373398756
1335,351656,2.0,14,0.27724977084858765
1336,351679,1.0,46,0.09447394260657237
1337,351679,2.0,110,0.08588126838818885
1338,351714,1.0,18,0.20466646658026505
1339,351714,2.0,17,0.13576637190194218
1340,351763,1.0,7,0.14034084912170178
1341,351763,2.0,6,0.0952525983938549
1342,351764,1.0,14,0.3246598774992702
1343,351764,2.0,39,0.11980778850616719
1344,366259,1.0,33,0.07781532582180949
1345,366259,2.0,68,0.05213654408221511
1346,370041,1.0,3,0.34607335409339796
1347,370041,2.0,7,0.09647906143684751
1348,372119,1.0,4,0.13467037385716066
1349,372119,2.0,34,0.0700643235574576
1350,373583,1.0,4,0.04493455150166698
1351,373583,2.0,39,0.05320813463602377
1352,375639,1.0,42,0.11539275438172313
1353,375639,2.0,21,0.06569140556235178
1354,377076,1.0,15,0.0989985171390859
1355,377076,2.0,37,0.04641424972714314
1356,378865,1.0,20,0.40345106138804415
1357,378865,2.0,64,0.24530419092275393
1358,379578,1.0,19,0.2014359454825357
1359,379578,2.0,19,0.042453389445992924
1360,379583,1.0,3,0.5365721997300944
1361,379583,2.0,45,0.2387657827320238
1362,380194,1.0,64,0.10960484214375253
1363,380194,2.0,128,0.09686892898834827
1364,380223,1.0,20,0.07800308283551176
1365,380223,2.0,41,0.053899245614881394
1366,380256,1.0,42,0.09532340675561457
1367,380256,2.0,38,0.06104474632305363
1368,380268,1.0,26,0.16890857804863244
1369,380268,2.0,58,0.07926385305101159
1370,380315,1.0,71,0.1186743582738733
1371,380315,2.0,55,0.03836036828814521
1372,380321,1.0,24,0.016752149711784427
1373,380321,2.0,49,0.018022745988893533
1374,380332,1.0,12,0.12923091863317362
1375,380332,2.0,67,0.07385348565994761
1376,380367,1.0,90,0.1235143427360082
1377,380367,2.0,287,0.047601042099010414
1378,380845,1.0,9,0.14118348296321123
1379,380845,2.0,11,0.5137820512113831
