PID,Year,Dist
409755,2019,0.13272338293980235
137628,2001,0.04121253609758792
137628,2002,0.0014631167837752257
137628,2003,0.1025434289161122
137628,2004,0.0
137628,2005,
137353,1999,0.07634731582797824
137353,2000,0.10076276406596636
137353,2001,0.10321073764780413
137353,2002,0.09809950824671643
137353,2003,0.1000360928768568
137353,2004,0.07142071962827075
137353,2005,0.0
137353,2006,0.0
659027,2004,0.11384994566681603
659027,2005,0.0
659027,2006,
659027,2007,
659027,2008,
659027,2009,
659027,2010,0.0
659027,2011,0.2205898375526993
659027,2012,0.1836933182863861
659027,2013,0.0
659027,2014,0.0
631718,2009,0.12188022168804177
631718,2010,0.09986254861657659
631718,2011,0.11071428854592681
631718,2012,
631718,2013,
631718,2014,0.0
139536,1976,0.0
139536,1977,
139536,1978,
139536,1979,
139536,1980,
139536,1981,
139536,1982,
139536,1983,
139536,1984,
139536,1985,
139536,1986,
139536,1987,
139536,1988,
139536,1989,
139536,1990,
139536,1991,
139536,1992,
139536,1993,
139536,1994,
139536,1995,
139536,1996,0.2171721778708608
139536,1997,0.2850377669411618
139536,1998,0.25417534231263306
139536,1999,0.030898753270893774
139536,2000,0.18281156652993136
139536,2001,0.17755273845527328
139536,2002,0.2580290791190672
139536,2003,0.26127200877641077
139536,2004,0.23423294657095206
139536,2005,0.23584248633643595
139536,2006,0.26214039116448834
139536,2007,0.26380769287992867
139536,2008,0.24671060370427778
139536,2009,0.25216076210885546
139536,2010,0.2639796224348332
139536,2011,0.26117858016723977
139536,2012,0.25493773869249237
139536,2013,0.2753481763382067
139536,2014,0.26234715280042986
139536,2015,0.25661972539782324
139536,2016,0.26398769661890664
139536,2017,0.2718888956526473
139536,2018,0.2547543727370059
139536,2019,0.24660478730904334
145744,2009,0.0
145744,2010,0.03528383646249847
98906,1999,0.17338020041471264
98906,2000,0.11838332861311167
98906,2001,0.10208946851157859
98906,2002,0.1108111299950616
98906,2003,0.01825538661447676
98906,2004,
98906,2005,0.027782399657675733
267026,2004,0.14842206430360788
267026,2005,0.1529623286386862
267026,2006,0.08654627699681913
267026,2007,0.038181587932468064
267026,2008,0.07641678014097453
267026,2009,0.15036696827772697
267026,2010,0.13622591142783871
267026,2011,0.1813872920941159
267026,2012,0.24400011036906047
267026,2013,0.21561695421990645
267026,2014,0.1860872187523323
267026,2015,0.16139754931639264
267026,2016,0.18477615753268303
267026,2017,0.20602580204719456
267026,2018,0.183105755961053
267026,2019,0.1493362102649714
464455,2012,0.0
464455,2013,
464455,2014,
182573,1996,0.1918127446454226
182573,1997,0.19065029130184838
182573,1998,0.11039554476756087
182573,1999,0.0
182573,2000,0.10501358577358402
182573,2001,0.10501358577358402
182573,2002,
182573,2003,
182573,2004,0.0
182573,2005,0.05236226379448697
182573,2006,0.0538707654859856
182573,2007,0.13684211598144008
182573,2008,0.2185680304666106
182573,2009,0.21074403118707405
182573,2010,0.0
182573,2011,
182573,2012,
182573,2013,
182573,2014,
182573,2015,
182573,2016,
182573,2017,
182573,2018,
182573,2019,
142846,2005,0.0
142846,2006,0.0
142846,2007,0.0
142846,2008,
142846,2009,
142846,2010,
142846,2011,
142846,2012,
142846,2013,0.0
142846,2014,0.0
451448,2004,0.1795592047807219
451448,2005,0.1968217802152026
451448,2006,0.0
147784,2009,0.13383177473583413
147784,2010,0.13567468595066953
147784,2011,0.1584121224397356
147784,2012,0.16822730812400802
147784,2013,0.16402306777383244
147784,2014,0.1938891240862381
147784,2015,0.21684330171194033
147784,2016,0.15639097499135443
147784,2017,0.19140827148340744
147784,2018,0.1619110459984319
147784,2019,0.19040109678046802
217797,2007,0.13873863265874176
217797,2008,0.14880582137247472
217797,2009,0.13813113826223178
217797,2010,0.0
217797,2011,0.17051664533617183
217797,2012,0.20820538077199643
217797,2013,0.18266781627771797
217797,2014,0.23582415613208493
217797,2015,0.2912840932072323
217797,2016,0.26297533324314964
217797,2017,0.22459865442786495
217797,2018,0.2587523677612781
217797,2019,0.2599682813203566
154788,2004,0.16901501633403168
154788,2005,0.15608500012966114
154788,2006,
154788,2007,
154788,2008,
154788,2009,
154788,2010,0.0
154788,2011,0.34257473745300326
154788,2012,0.1992415093836417
154788,2013,0.0
154788,2014,0.08369782061452516
154788,2015,0.21327157240932715
154788,2016,0.36842003790103184
154788,2017,0.3841380643659089
154788,2018,0.20653256692172078
141719,2000,0.08876514006848829
141719,2001,0.12792627037501958
150827,2007,0.0
150827,2008,0.0
150827,2009,0.1031128399277569
150827,2010,0.06326582511838513
150827,2011,0.06748442030372093
150827,2012,0.21794110082378057
150827,2013,0.20490974480794077
150827,2014,0.2010888379729698
150827,2015,0.21299498469074252
150827,2016,0.23735148800706143
150827,2017,0.23352536516953573
150827,2018,0.16859142925367634
150827,2019,0.18509876544234816
145940,2005,0.0
145940,2006,0.024289960153107693
145940,2007,0.024289960153107693
145940,2008,
145940,2009,
145940,2010,
145940,2011,
145940,2012,0.0
145940,2013,0.0
145940,2014,
145940,2015,
145940,2016,
145940,2017,1.1102230246251565e-16
145940,2018,1.1102230246251565e-16
464118,2012,0.10093359023165663
464118,2013,0.1275989513245697
95165,1999,0.13808979815104822
95165,2000,0.1612813035599467
95165,2001,0.08388961041440321
95165,2002,0.12265442746130625
95165,2003,0.0680574582396741
394567,2010,0.08216550701442396
394567,2011,0.129252063254557
394567,2012,0.09534351166165524
394567,2013,0.0
394567,2014,0.0
394567,2015,
394567,2016,1.1102230246251565e-16
661580,2009,0.18419551972969683
661580,2010,0.1947013286757773
661580,2011,0.07707999818878883
661580,2012,0.19508322090374774
661580,2013,0.20129650842939145
661580,2014,1.1102230246251565e-16
661580,2015,0.2689930805287431
661580,2016,0.2568295082627397
661580,2017,0.20944029522245355
661580,2018,0.0
661580,2019,0.2593441191451581
291217,2007,0.13783980004866273
291217,2008,0.0911412631301029
291217,2009,
291217,2010,0.03448755209029
291217,2011,0.11739317895618323
291217,2012,0.14444985287046969
291217,2013,0.1269502451026803
291217,2014,0.10572428033742619
291217,2015,0.13402180380573026
291217,2016,0.14572524492691696
291217,2017,0.11496260292823425
291217,2018,0.15950655835229408
291217,2019,0.1641889412276571
240980,2006,0.1639882388656318
240980,2007,0.13967851168185272
240980,2008,0.11983140359792036
240980,2009,
240980,2010,
240980,2011,0.0
240980,2012,0.0
240980,2013,0.0
240980,2014,0.0
240980,2015,2.220446049250313e-16
240980,2016,2.220446049250313e-16
240980,2017,0.0
240980,2018,0.0
240980,2019,0.0
166794,2006,0.11761708051186759
166794,2007,0.0
166794,2008,
166794,2009,
166794,2010,
166794,2011,
166794,2012,
166794,2013,0.11333428667338828
166794,2014,0.2314197904966107
166794,2015,0.18046555282779836
166794,2016,0.0
166794,2017,0.2608805447126909
166794,2018,0.22585557138929307
166794,2019,0.13133731563747217
372441,2004,1.1102230246251565e-16
632815,2008,1.1102230246251565e-16
173512,2007,0.14780700033663452
173512,2008,0.15274118217312366
173512,2009,0.1872925523801339
173512,2010,0.18462918636670111
173512,2011,0.1666905157707471
173512,2012,
173512,2013,
173512,2014,
173512,2015,
429457,2002,0.15530161895286954
429457,2003,0.14218934596511443
429457,2004,0.07834994615391272
429457,2005,0.2182749849829921
429457,2006,0.22635923103537084
429457,2007,0.2111712501690404
429457,2008,0.21117282618034902
429457,2009,0.21299258855319733
429457,2010,0.25937386874445634
429457,2011,0.2703486571684512
429457,2012,0.2553677865375476
429457,2013,0.25388538655993537
429457,2014,0.22989412097422535
429457,2015,0.2624952546843098
429457,2016,0.2514839077834505
429457,2017,0.24679780194827777
429457,2018,0.23165022011887634
429457,2019,0.2412656351291315
428848,2004,0.15634432830632003
428848,2005,0.0
428848,2006,0.17707328195865157
135315,1997,0.0
135315,1998,
135315,1999,1.1102230246251565e-16
135315,2000,0.3330401438068759
135315,2001,0.3167281170693731
135315,2002,0.20427338658764277
135315,2003,0.21256053015294055
135315,2004,0.2849676115479358
135315,2005,0.25971723969940724
135315,2006,0.286239602459716
135315,2007,0.2791183390483437
135315,2008,0.252652711555701
135315,2009,0.3057222945348853
135315,2010,0.32182775178377654
135315,2011,0.30433134291035435
135315,2012,0.30436506015668435
135315,2013,0.29512595154378396
135315,2014,0.2730487430795
135315,2015,0.2815591240979458
135315,2016,0.27394238689187306
135315,2017,0.27771951030932285
135315,2018,0.27945323520882825
135315,2019,0.2893718107328143
446796,2006,0.0
446796,2007,0.14755078165995417
446796,2008,0.1720116020008293
446796,2009,0.181569425092339
446796,2010,0.22336047965557357
446796,2011,0.1971376377391224
446796,2012,0.15894233926852366
446796,2013,0.15859928425802985
446796,2014,0.1565806163438798
446796,2015,0.1407385514068112
446796,2016,
171572,2006,0.09023664661703065
240665,2010,0.1851846162117955
240665,2011,1.1102230246251565e-16
240665,2012,0.12066479733750116
240665,2013,0.0
240665,2014,0.2197368233421159
240665,2015,0.20290573761615105
240665,2016,0.026144332105522722
240665,2017,0.15366893179853078
248070,1996,0.0
248070,1997,
248070,1998,
248070,1999,
248070,2000,0.0
248070,2001,0.0
248070,2002,1.1102230246251565e-16
248070,2003,1.1102230246251565e-16
248070,2004,0.16362156733959346
248070,2005,0.16362156733959346
248070,2006,0.18847553999573224
248070,2007,0.2212010811120284
248070,2008,0.24364731214359506
248070,2009,0.2731040265104424
248070,2010,0.2733531783767472
248070,2011,0.29657704507029226
248070,2012,0.31136564800442684
248070,2013,0.3115344554547941
248070,2014,0.29980580644961957
248070,2015,0.30651543973789486
248070,2016,0.33102259803821965
248070,2017,0.3245624999051598
248070,2018,0.20875962582857374
248070,2019,0.2372006397476137
375496,2004,0.04076265534848156
375496,2005,0.09824196791979772
375496,2006,0.13622609297317362
540617,2006,0.0
540617,2007,
540617,2008,
175532,2008,0.23178986951245178
175532,2009,0.0
175532,2010,
175532,2011,
175532,2012,
175532,2013,
175532,2014,0.0031158163777217918
175532,2015,0.0987425820946905
175532,2016,0.0
175532,2017,0.0
175532,2018,0.09583780225070404
175532,2019,0.15870209894352738
144057,2001,0.0
144057,2002,
144057,2003,0.0
144057,2004,0.03576872192843655
144057,2005,0.0
144057,2006,0.0
144057,2007,0.0
144057,2008,
144057,2009,0.0
144057,2010,0.08027581055399116
144057,2011,0.09365851101225656
144057,2012,0.0
144057,2013,
144057,2014,
144057,2015,0.0
144057,2016,0.20020328797656106
144057,2017,0.20100637272779437
144057,2018,0.21917084106114726
387716,2007,0.0
387716,2008,
51202,1998,0.0355745514604609
51202,1999,0.059269941376856705
51202,2000,0.05658675713525846
51202,2001,0.0975371180271208
51202,2002,0.1843417832481811
51202,2003,0.2613129605569426
51202,2004,0.2669704945541478
51202,2005,0.17463964853360775
51202,2006,0.2404285217253131
51202,2007,0.19873470652368266
51202,2008,0.14928982560842458
51202,2009,0.1306715518978085
51202,2010,0.18522466894423817
51202,2011,0.20450049866051
51202,2012,0.21932852855764046
51202,2013,0.22706697438900317
51202,2014,0.2516633049773451
51202,2015,0.2737288259058169
51202,2016,0.25596933304771974
51202,2017,0.22867865617395067
51202,2018,0.26499756652706696
51202,2019,0.25338603947325733
773703,2008,0.0
773703,2009,
773703,2010,
773703,2011,
144914,2005,0.1443599552374834
144914,2006,1.1102230246251565e-16
144914,2007,1.1102230246251565e-16
144914,2008,0.14727134478233417
144914,2009,0.14532942290577544
144914,2010,
144914,2011,
271568,2007,0.24849491689610173
271568,2008,0.2077420111473518
271568,2009,0.054788130409312075
271568,2010,0.16799733234378428
271568,2011,0.16765943400112232
271568,2012,0.1262287123125717
271568,2013,0.13358832100101592
271568,2014,0.11413613032433903
271568,2015,0.22479334242446805
262777,2006,0.0
262777,2007,
262777,2008,0.001837191165605656
262777,2009,0.08213903828427715
262777,2010,0.07908595501104487
262777,2011,0.11692379236619199
262777,2012,0.1789406836324309
262777,2013,0.1666502599363776
262777,2014,0.16153036513292593
262777,2015,0.16404210014834844
262777,2016,0.15158757387114324
262777,2017,0.14021280288613439
262777,2018,0.12497989124518433
262777,2019,0.1463414369235619
191040,2011,0.18124045951985715
191040,2012,0.06116779648952797
191040,2013,0.1254989881289955
191040,2014,0.09037884723440465
174847,2004,0.14677151514377584
174847,2005,0.1403287656774329
174847,2006,0.24521801031137247
174847,2007,0.25011243080267653
174847,2008,0.19314532625054073
174847,2009,0.20151513809377078
174847,2010,0.05940900786563691
174847,2011,0.22915790622545926
174847,2012,0.23814902884525108
174847,2013,0.20827512719663951
174847,2014,0.13194846464629406
174847,2015,
174847,2016,
174847,2017,
174847,2018,
145905,2010,0.10178523522856647
145905,2011,
145905,2012,
136803,2008,0.013167080220413185
136803,2009,0.05631871952232646
136803,2010,0.08421368786954911
136803,2011,0.0840854224008129
136803,2012,0.1113476966077542
136803,2013,0.08159767634649688
230062,2005,0.09984473254880263
230062,2006,0.22772148966539815
230062,2007,0.12409776201884096
530389,2001,0.19004989724145027
530389,2002,0.20643054430222108
530389,2003,0.22811195602087245
530389,2004,0.25446592264937035
530389,2005,0.2333650922143574
530389,2006,0.16216618035185798
530389,2007,0.1926753674130735
530389,2008,0.299561678858668
530389,2009,0.3177800703019858
530389,2010,0.22704332212930808
530389,2011,0.26662018404349
530389,2012,0.262202902124829
530389,2013,0.20034922260425705
530389,2014,0.2371598682879426
530389,2015,0.22017648147148852
530389,2016,0.2229462350556317
530389,2017,0.22935444039654815
530389,2018,0.18361333913004368
530389,2019,0.16844348904121717
143152,2008,0.12229283633732244
143152,2009,0.07175029265284669
143152,2010,0.0
143152,2011,0.1104931859284741
143152,2012,0.02018095999106162
143152,2013,
143152,2014,
143152,2015,0.030513472403850717
143152,2016,0.14037960100893154
143152,2017,0.14865971391609245
143152,2018,1.1102230246251565e-16
143152,2019,
270769,1998,1.1102230246251565e-16
270769,1999,1.1102230246251565e-16
270769,2000,0.06232167832921076
270769,2001,0.0733805229199476
131168,2011,1.1102230246251565e-16
131168,2012,
131168,2013,
131168,2014,
131168,2015,
131168,2016,1.1102230246251565e-16
131168,2017,1.1102230246251565e-16
131168,2018,
151841,2006,0.17166419716932235
151841,2007,0.17130880099165824
151841,2008,
151841,2009,
151841,2010,
151841,2011,
151841,2012,
151841,2013,
151841,2014,
137534,2000,1.1102230246251565e-16
137534,2001,0.0
137534,2002,0.16632134796267323
137534,2003,0.10255818405414238
137534,2004,0.11911441593292603
137534,2005,0.17160751259039045
137534,2006,0.23770712439993924
137534,2007,0.1667608075099251
137534,2008,0.18064174160784577
137534,2009,0.18510288710450587
137534,2010,0.23434076318481176
137534,2011,0.231191278031874
137534,2012,0.243282621295632
137534,2013,0.25121594493404376
137534,2014,0.25537523998748346
137534,2015,0.2517853024435246
406292,2001,1.1102230246251565e-16
406292,2002,
406292,2003,
406292,2004,0.0
406292,2005,0.0
406292,2006,
406292,2007,1.1102230246251565e-16
406292,2008,1.1102230246251565e-16
406292,2009,
406292,2010,0.14604221696442415
406292,2011,0.1521366288307031
406292,2012,0.1794347472670404
406292,2013,0.20122771914044776
406292,2014,0.10912676124036276
406292,2015,0.13485585034239256
406292,2016,0.13899860187448493
406292,2017,0.15514419616555908
406292,2018,0.1320764191934535
406292,2019,0.09766547673736417
733047,2015,0.09338902223230078
351886,2011,0.05046729625535168
351886,2012,2.220446049250313e-16
377909,1998,0.049117955549039416
377909,1999,0.0
377909,2000,0.0
186031,1998,1.1102230246251565e-16
186031,1999,0.04846836852241426
186031,2000,0.13383251610672076
186031,2001,0.17901760317529408
186031,2002,0.20169826419515235
186031,2003,0.20316525160106402
186031,2004,0.18652760272723035
186031,2005,0.2222730577924399
186031,2006,0.2191032129566291
186031,2007,0.20853776753117453
186031,2008,0.16969964163710635
186031,2009,0.0
186031,2010,
186031,2011,
186031,2012,
186031,2013,0.0
186031,2014,0.0
186031,2015,
424066,2011,0.10721624113319807
424066,2012,0.11912481065787991
424066,2013,0.11220506912458797
424066,2014,0.12003725375603778
424066,2015,0.12746007963496955
424066,2016,0.13701901774933073
424066,2017,0.1718966653520423
424066,2018,0.1613841731522829
424066,2019,0.15425104890536473
451719,2012,0.12492035188310313
451719,2013,0.11512978593904866
451719,2014,0.1371483153534509
451719,2015,0.13407876076154662
451719,2016,0.15321940530311937
451719,2017,0.22728726661404036
446401,2002,0.16325352532636747
446401,2003,0.2639677759203026
446401,2004,0.26532555990017437
446401,2005,0.258782326349955
446401,2006,0.25219419018144684
446401,2007,0.2693017671870544
446401,2008,0.24778282128536544
446401,2009,0.2280688535084097
446401,2010,0.24103324885456565
446401,2011,0.24124944060959475
446401,2012,0.25824258063548844
446401,2013,0.2800768155204183
446401,2014,0.2646842482401804
446401,2015,0.2465742499854222
446401,2016,0.2621555873884082
446401,2017,0.24920771208913248
446401,2018,0.2558356456592429
446401,2019,0.23119234039651887
462154,2006,0.037421029446470994
462154,2007,0.1929221319624297
462154,2008,0.13241760698566515
462154,2009,0.0
462154,2010,0.11315497726351703
462154,2011,0.1430001061476593
462154,2012,0.0
462154,2013,
462154,2014,
462154,2015,
462154,2016,
152964,2001,0.20506784501485342
152964,2002,0.21828442693853892
152964,2003,0.2635860923622103
152964,2004,0.11561704721739874
152964,2005,0.0
152964,2006,0.0
152964,2007,0.16662603659389097
152964,2008,0.20327379727824157
152964,2009,0.2181781682453851
152964,2010,0.10554805319862368
152964,2011,0.0
152964,2012,0.21639592743490244
152964,2013,0.31998199426378066
152964,2014,0.3497442477773944
152964,2015,0.3527687535254184
152964,2016,0.2575308688036027
147209,2011,0.03150613888926121
147209,2012,1.1102230246251565e-16
147209,2013,0.0
147209,2014,0.0512933516424654
147209,2015,0.0
147209,2016,0.16972038393029626
147209,2017,0.15688522708662045
147209,2018,1.1102230246251565e-16
183769,2002,0.16038801327310456
183769,2003,0.08960833783928882
183769,2004,0.10877583549882025
183769,2005,0.17943783512682596
183769,2006,0.17468955545760428
183769,2007,0.19527205875609385
183769,2008,0.2011961996241792
183769,2009,0.1904778503179408
183769,2010,0.2524837625548342
183769,2011,0.3166391883022654
183769,2012,0.28490602129575376
183769,2013,0.26173007797318537
183769,2014,0.3009437795319412
183769,2015,0.2974183508611427
183769,2016,0.28249303483352933
183769,2017,0.28113985148656934
183769,2018,0.3026893533816653
183769,2019,0.3137578746017979
280458,2005,0.08436946322293544
280458,2006,0.08914051976371047
280458,2007,0.14865469488778596
280458,2008,0.1720646541030943
280458,2009,0.14494501572769408
280458,2010,0.16450120862017797
280458,2011,0.2038418743518469
280458,2012,0.27054688514221253
280458,2013,0.26350621740386926
280458,2014,0.29195997377825444
280458,2015,0.28499967669525395
280458,2016,0.2002067586538072
280458,2017,0.21164156731212727
280458,2018,0.2126841973198787
280458,2019,0.20228156014898796
136022,2008,2.220446049250313e-16
136022,2009,0.0
136022,2010,0.0
136022,2011,0.0
136022,2012,0.07015584064726406
136022,2013,0.06477210740657209
136022,2014,0.031856554542588955
475004,2006,0.0
475004,2007,0.0
475004,2008,0.0
475004,2009,2.220446049250313e-16
475004,2010,0.16274863707483805
475004,2011,0.17874531035719154
475004,2012,0.16223853521683987
475004,2013,0.3535671661906762
475004,2014,0.37479020467466967
475004,2015,0.38086462187469816
475004,2016,0.37159584902445614
475004,2017,0.36045629614734237
475004,2018,0.27841351754511573
475004,2019,0.2726046982372476
773371,2009,0.10768407834312724
773371,2010,0.21192703206554803
773371,2011,0.0
773371,2012,0.17631504913612522
773371,2013,0.19710566488807804
773371,2014,0.18958783408396274
773371,2015,0.12215723664594919
773371,2016,0.15334528494306865
374271,2001,0.0
374271,2002,
374271,2003,0.0
374271,2004,0.049009684393833075
374271,2005,0.10209738751225006
374271,2006,0.07166016271131168
374271,2007,
374271,2008,
374271,2009,
374271,2010,1.1102230246251565e-16
374271,2011,0.11000912899886355
374271,2012,0.24960602244409327
374271,2013,0.2470760863421577
374271,2014,0.23853870976930994
374271,2015,0.24825915393459
570450,2001,0.0
570450,2002,0.05019868679157333
407066,2005,0.08011788696067547
407066,2006,0.07318198488191302
407066,2007,1.1102230246251565e-16
407066,2008,0.12587156913289166
638937,2002,0.0
638937,2003,
638937,2004,
638937,2005,
638937,2006,
638937,2007,
638937,2008,
638937,2009,0.0
638937,2010,0.09227575475405525
638937,2011,0.1531342802059554
638937,2012,0.1726939448092819
638937,2013,0.0
135936,2003,0.0
135936,2004,0.20116863359795284
135936,2005,0.22448205201235827
135936,2006,0.17003107242149454
135936,2007,0.20457202903743835
135936,2008,0.24716111884715325
135936,2009,0.22842611640238936
135936,2010,0.04817029830697775
135936,2011,
135936,2012,0.0
135936,2013,0.21384676044118298
135936,2014,0.20683598485737184
144812,2002,0.06630476240463717
144812,2003,0.14628494205517045
144812,2004,0.0361969538447148
144812,2005,0.05440993435242941
144812,2006,0.0
144812,2007,1.1102230246251565e-16
144812,2008,1.1102230246251565e-16
144812,2009,
144812,2010,
144812,2011,0.18734246048085232
144812,2012,0.1840100339299232
159372,2005,0.18180027012730568
159372,2006,0.14418972011734263
159372,2007,
159372,2008,0.1384493306831787
159372,2009,0.18019551711839993
159372,2010,0.14675024623304736
139859,2008,0.044876903823278164
139859,2009,
139859,2010,
139859,2011,
139859,2012,
139859,2013,
139859,2014,1.1102230246251565e-16
139859,2015,1.1102230246251565e-16
139859,2016,0.0
139859,2017,0.1674995887035996
139859,2018,0.21825028927439513
139859,2019,1.1102230246251565e-16
129080,2010,1.1102230246251565e-16
129080,2011,0.0
129080,2012,0.0
129080,2013,0.04969317599358075
129080,2014,0.18621934011662128
129080,2015,0.20106422010978653
129080,2016,0.28913934912763245
129080,2017,0.30161205258792656
129080,2018,0.27543929814268425
129080,2019,0.2528553035325959
409047,2009,0.15069573305016856
409047,2010,0.12529916870276037
409047,2011,0.12110327663660858
409047,2012,0.20380334209500678
409047,2013,0.21404810280524508
409047,2014,0.1759572602369992
409047,2015,0.17798445728720647
409047,2016,0.14675761773953822
409047,2017,
409047,2018,
165367,2009,0.1691687770113364
165367,2010,0.0960277153943668
165367,2011,0.18308037079549622
165367,2012,0.22196399155575788
473912,2008,0.09369733466960686
473912,2009,0.15610934671444102
473912,2010,0.1678449053873164
473912,2011,0.13261260298335018
473912,2012,0.13383585434930315
461873,2004,0.0
461873,2005,0.10806720038303677
461873,2006,0.1244977333166825
461873,2007,0.0
461873,2008,
461873,2009,0.0
461873,2010,0.0
461873,2011,0.11435685825034045
461873,2012,0.16951021130873112
461873,2013,0.2329068677309664
461873,2014,0.29809202233834103
461873,2015,0.30105803972209
382902,2003,0.0
382902,2004,
382902,2005,
382902,2006,0.07652080656513238
382902,2007,0.13734344834490853
382902,2008,0.15654470922934743
382902,2009,0.1692254364661604
382902,2010,0.13441591607624237
382902,2011,0.22979155316927635
482453,2008,0.1042607223868466
482453,2009,1.1102230246251565e-16
482453,2010,0.09532513570693937
482453,2011,0.12355137224906103
482453,2012,0.15448483035134714
482453,2013,0.1664638714746868
482453,2014,0.10286949196910428
482453,2015,0.15962149118853985
482453,2016,0.25876139553812433
482453,2017,0.26806886744545894
482453,2018,0.22944445975921812
482453,2019,0.25135803094964226
446827,2005,0.057141949560453986
446827,2006,1.1102230246251565e-16
446827,2007,
446827,2008,
446827,2009,0.0
446827,2010,0.0
446827,2011,0.0
446827,2012,0.0
446827,2013,0.13218375932224483
446827,2014,0.18760050135785422
446827,2015,0.1711686342180515
446827,2016,0.28067313425786683
446827,2017,0.3170880657023095
446827,2018,0.2937358165990192
644473,2011,0.05214751463965722
644473,2012,0.0
265717,2000,1.1102230246251565e-16
265717,2001,
265717,2002,
265717,2003,
265717,2004,
265717,2005,
152587,2006,0.0
152587,2007,0.0
152587,2008,0.0
152587,2009,1.1102230246251565e-16
152587,2010,0.06645392874928027
152587,2011,0.07038874864086897
152587,2012,0.11912730357979681
152587,2013,0.1404679868759901
152587,2014,0.1356656700340385
152587,2015,0.05181126162779543
152587,2016,0.08766381496687531
152587,2017,0.07574385173353917
152587,2018,0.09446571792410047
152587,2019,0.11223287872742975
499359,2011,0.020312139922454453
499359,2012,
499359,2013,0.18162718927164634
499359,2014,0.18162718927164634
137725,2001,0.0
137725,2002,
137725,2003,0.0617352149971597
137725,2004,0.16639129071686642
137725,2005,0.14744193066086228
137725,2006,0.0
137725,2007,
137725,2008,0.061116378434003
137725,2009,0.07912463062725657
137725,2010,0.19073058071735882
137725,2011,0.17556019696115946
137725,2012,
137725,2013,0.0
137725,2014,0.0
137725,2015,1.1102230246251565e-16
137725,2016,0.20668787505336692
137725,2017,0.2150949882302118
137725,2018,
137725,2019,0.0
139463,1999,0.15739305778758952
139463,2000,0.09491447492579416
139463,2001,0.1614823242458214
139463,2002,0.1496494775891595
139463,2003,0.03259108121336497
139463,2004,0.09104103422911441
374872,2001,0.0
374872,2002,0.026337623166027446
374872,2003,0.026337623166027446
172146,2011,0.15936690470049286
172146,2012,0.15380681756794534
172146,2013,0.17295167745962098
172146,2014,0.19867258066839827
172146,2015,0.1965357988956949
172146,2016,0.18447271784579214
417390,2000,0.18080614102410303
417390,2001,0.0
417390,2002,0.0
417390,2003,0.03184828636648271
417390,2004,0.24840172288902254
417390,2005,0.24879204528288743
417390,2006,0.06309089425583747
417390,2007,0.07372787527059738
417390,2008,0.1134466972158345
417390,2009,0.2650014575762653
417390,2010,0.3329952835166943
417390,2011,0.33358678036422107
417390,2012,0.30203250646774726
417390,2013,0.2755422485769726
417390,2014,0.26121309889291644
417390,2015,0.30672980196754435
417390,2016,0.33761772940680734
417390,2017,0.3580098556376494
417390,2018,0.35989320941653513
417390,2019,0.3137484199439907
194534,2010,0.09789899584671674
194534,2011,0.0
414141,2011,0.10603734562371155
414141,2012,1.1102230246251565e-16
414141,2013,0.15971599748077833
414141,2014,0.2075621838059553
414141,2015,0.20234293111548257
414141,2016,0.21628224756570552
414141,2017,0.21033392032922976
414141,2018,
414141,2019,
151402,2000,0.1777297377465414
151402,2001,0.1870973718252183
151402,2002,0.19428560770412528
151402,2003,0.1881379264645699
151402,2004,0.1761532731297436
419633,2011,0.11264562582244894
419633,2012,0.13128699480307204
419633,2013,0.14458630877815823
419633,2014,0.0
419633,2015,0.0
419633,2016,0.13045650116273255
419633,2017,0.15542995445224778
419633,2018,0.10960555012835875
419633,2019,0.11466155835383526
436402,2011,0.1783843025360286
436402,2012,0.0
135638,2005,0.14020015206056585
135638,2006,0.046995627400140655
135638,2007,0.06345577830201395
135638,2008,0.09346554830632708
355392,2004,0.04463684447133151
355392,2005,0.09405400158895279
355392,2006,0.1188404110499403
355392,2007,0.13597267569322713
355392,2008,0.16935787506488598
355392,2009,0.15337951148753493
355392,2010,0.042815738220968236
355392,2011,0.04154549998146395
355392,2012,0.05743804948882135
355392,2013,0.1137513248433992
355392,2014,0.12469284300957416
135172,2004,0.030506638477544118
135172,2005,1.1102230246251565e-16
135172,2006,0.0
135172,2007,0.030210943914748125
135172,2008,0.031194180446286995
135172,2009,
135172,2010,
135172,2011,
135172,2012,
135172,2013,0.0
135172,2014,0.195446236180854
135172,2015,0.2438644910745245
135172,2016,0.1695376703504976
142827,2001,0.0
142827,2002,
142827,2003,
142827,2004,
142827,2005,
142827,2006,1.1102230246251565e-16
142827,2007,1.1102230246251565e-16
142827,2008,0.1623415231552877
142827,2009,0.20972567870387468
142827,2010,0.16407859691848026
142827,2011,0.24786214524756767
142827,2012,0.29466901869772666
142827,2013,1.1102230246251565e-16
142827,2014,0.0
142827,2015,0.2581446902097896
142827,2016,0.2641027854207457
142827,2017,0.24743660872015938
142827,2018,0.1941811236323882
142827,2019,0.0
373583,1995,0.03726458343223332
373583,1996,2.220446049250313e-16
373583,1997,
373583,1998,0.0
373583,1999,0.02804519227506086
373583,2000,0.0
373583,2001,
373583,2002,
373583,2003,
373583,2004,0.043046560392727584
373583,2005,0.17566285668156553
373583,2006,0.2188116217120098
373583,2007,0.2312111213334575
373583,2008,0.10716786923004601
373583,2009,0.19765513241296198
373583,2010,0.19581200040307797
373583,2011,0.17110271918067274
