PID,MinMaxYearSpecter,TwoDecadeSpecter,MinPubYear,MaxPubYear,NPubYears,MinMaxYearSpecterNorm,IsMentee,IsMentor,StopYear,MentorStopYear
357423,0.15713749349376346,,2003,2008,6,0.026189582248960577,True,False,2007.0,
728867,0.1697225517544537,,2007,2009,3,0.05657418391815123,True,False,2010.0,
129298,0.2733896020664386,0.26996602431095545,1996,2020,25,0.010935584082657544,True,False,2000.0,
130386,0.04469145569464583,,2013,2016,4,0.011172863923661458,True,False,2013.0,
166211,0.2824351575094174,,2003,2018,16,0.017652197344338587,True,False,2007.0,
435313,0.1903404112809196,,2007,2019,13,0.014641570098532277,True,False,2013.0,
156862,0.1783955270237301,,2003,2007,5,0.03567910540474602,True,False,2008.0,
457150,0.22033396102051592,,2010,2018,9,0.02448155122450177,True,False,2014.0,
499025,0.19452842550747576,,2008,2019,12,0.01621070212562298,True,False,2014.0,
450712,0.17794308639814213,,2010,2020,11,0.01617664421801292,True,False,2011.0,
172313,0.05298711623672359,,2003,2007,5,0.01059742324734472,True,False,2004.0,
526632,0.20193095490464907,,2000,2004,5,0.04038619098092981,True,False,2001.0,
147153,0.1789428752647415,,2011,2015,5,0.0357885750529483,True,False,2012.0,
464795,0.16181846067896227,,2009,2015,7,0.02311692295413747,True,False,2011.0,
158971,0.24913176234076795,0.2497572721981715,1999,2020,22,0.011324171015489453,True,False,2001.0,
666050,0.20913539762497368,0.2075883995180837,1999,2019,21,0.00995882845833208,True,False,2002.0,
599138,0.20027558943879886,,2008,2016,9,0.02225284327097765,True,False,2009.0,
403145,0.12673137240595514,,2011,2012,2,0.06336568620297757,True,False,2012.0,
131005,0.3787210723938581,,2006,2020,15,0.025248071492923872,True,False,2013.0,
141668,0.2942359532003306,0.2400398325132403,1995,2020,26,0.011316767430781945,True,False,2002.0,
528080,0.3195342469972236,,2007,2020,14,0.022823874785515973,True,False,2014.0,
632816,0.2816949606740097,0.2816949606740097,2001,2020,20,0.014084748033700484,True,False,2006.0,
464923,0.16022694656280756,,2019,2020,2,0.08011347328140378,True,False,2011.0,
151554,0.227473602873274,,2007,2020,14,0.016248114490948144,True,False,2013.0,
172467,0.1070087192079168,,2000,2008,9,0.011889857689768532,True,False,2007.0,
267056,0.22247348922792912,,2002,2020,19,0.01170913101199627,True,False,2007.0,
471226,0.21641737750171366,0.2130101900114085,1999,2020,22,0.009837153522805167,True,False,2001.0,
135789,0.03352514434726467,,2002,2002,1,0.03352514434726467,True,False,2002.0,
200281,0.2749155562456425,,2006,2018,13,0.02114735048043404,True,False,2007.0,
12577,0.2268905731282661,,2003,2020,18,0.012605031840459227,True,False,2006.0,
364848,0.17378963552123272,,2005,2020,16,0.010861852220077045,True,False,2005.0,
241526,0.11278738775479825,,1997,2001,5,0.022557477550959652,True,False,2000.0,
152235,0.1134170592748707,,2004,2006,3,0.0378056864249569,True,False,2006.0,
369755,0.1847169471750877,,2005,2017,13,0.014208995936545206,True,False,2009.0,
147815,0.16427178766446052,,2009,2016,8,0.020533973458057565,True,False,2014.0,
93772,0.21903071210987127,,2003,2018,16,0.013689419506866954,True,False,2005.0,
138958,0.13718382142141225,,2002,2007,6,0.02286397023690204,True,False,2006.0,
67541,0.2120156672396497,,2005,2020,16,0.013250979202478107,True,False,2008.0,
170181,0.2057645575036891,0.2057645575036891,2001,2020,20,0.010288227875184455,True,False,2007.0,
667534,0.18218376000326952,,2005,2015,11,0.01656216000029723,True,False,2008.0,
649724,0.16381177010536074,,2003,2009,7,0.023401681443622962,True,False,2009.0,
145433,0.19176273700081514,,2006,2013,8,0.023970342125101893,True,False,2009.0,
205621,0.20079855259099488,0.20065606732755611,1998,2020,23,0.008730371851782387,True,False,2001.0,
774063,0.15773457265478588,,2011,2019,9,0.01752606362830954,True,False,2014.0,
378098,0.09688168317718383,,2001,2004,4,0.02422042079429596,True,False,2004.0,
19317,0.2278158641274924,0.22781586412749236,2000,2019,20,0.01139079320637462,True,False,2004.0,
530968,0.28281206343925674,,2005,2017,13,0.02175477411071206,True,False,2005.0,
150861,0.12660417313630073,,2011,2014,4,0.031651043284075184,True,False,2013.0,
245391,0.21306627303070927,,2006,2013,8,0.02663328412883866,True,False,2011.0,
146542,0.07820263140346552,,2004,2005,2,0.03910131570173276,True,False,2003.0,
66000,0.2537226089990221,0.2402590426362428,1996,2020,25,0.010148904359960884,True,False,2003.0,
429185,0.14500468838665226,,2009,2014,6,0.024167448064442043,True,False,2013.0,
657636,0.2603586019185775,,2006,2020,15,0.01735724012790517,True,False,2008.0,
534437,0.058173018429071466,,2000,2002,3,0.01939100614302382,True,False,2002.0,
444468,0.2973605235173949,0.2973605235173949,1998,2017,20,0.014868026175869745,True,False,2001.0,
467649,0.13519123606211128,,2005,2012,8,0.01689890450776391,True,False,2009.0,
190538,0.12343078803818668,,2011,2017,7,0.017632969719740953,True,False,2012.0,
219423,0.16787743690177415,,2005,2006,2,0.08393871845088707,True,False,2006.0,
29814,0.17350273555370874,,2004,2008,5,0.03470054711074175,True,False,2008.0,
231790,0.2286628376071139,,2001,2010,10,0.02286628376071139,True,False,2006.0,
417671,0.05914086673524505,,2007,2015,9,0.006571207415027228,True,False,2009.0,
371636,0.2974140721675481,,2002,2017,16,0.018588379510471757,True,False,2006.0,
659545,0.2768506827157172,,1999,2017,19,0.014571088563985117,True,False,2002.0,
148921,0.24894575574943806,,1999,2017,19,0.013102408197338844,True,False,2002.0,
150040,0.1878372467736827,,2002,2009,8,0.023479655846710336,True,False,2004.0,
176924,0.05019935544568383,,2006,2010,5,0.010039871089136766,True,False,2009.0,
141621,0.3211940897151101,,2007,2020,14,0.022942434979650723,True,False,2013.0,
94740,0.183207886481232,,1997,2010,14,0.013086277605802287,True,False,2001.0,
271122,0.14398186197544738,,2007,2011,5,0.028796372395089476,True,False,2008.0,
524122,0.08926555628117805,,1999,2002,4,0.022316389070294512,True,False,2001.0,
140013,0.22319389806201506,,2008,2020,13,0.017168761389385775,True,False,2008.0,
305772,0.2096587965076911,,2000,2005,6,0.03494313275128185,True,False,2003.0,
150209,0.25045660035918743,0.23203792889018385,1996,2020,25,0.010018264014367497,True,False,2001.0,
136506,0.3124956571862846,0.3124956571862846,1996,2015,20,0.01562478285931423,True,False,2003.0,
178894,0.13004923808500213,,2010,2011,2,0.06502461904250106,True,False,2012.0,
383003,0.14272389018918955,,1996,2003,8,0.017840486273648693,True,False,2003.0,
374895,0.13159175215242366,,1999,2003,5,0.026318350430484732,True,False,2001.0,
461621,0.13758693973257582,,2006,2008,3,0.04586231324419194,True,False,2007.0,
157028,0.2926660309055709,,2007,2020,14,0.020904716493255066,True,False,2011.0,
372652,0.07510723167076817,,2005,2008,4,0.018776807917692043,True,False,2005.0,
166221,0.19241423456760545,,2004,2009,6,0.03206903909460091,True,False,2008.0,
401848,0.16883648820459246,,2000,2004,5,0.033767297640918494,True,False,2004.0,
142064,0.4189183898064151,0.4022982443866626,1992,2020,29,0.014445461717462589,True,False,2000.0,
361630,0.2598034817949115,,2009,2020,12,0.021650290149575955,True,False,2012.0,
430262,0.2121899307451229,,2009,2019,11,0.019289993704102084,True,False,2006.0,
181577,0.3525309397397412,,2006,2019,14,0.025180781409981513,True,False,2011.0,
521232,0.13217488880731762,,2010,2018,9,0.014686098756368624,True,False,2012.0,
191532,0.28238446218180896,,2005,2013,9,0.03137605135353433,True,False,2011.0,
95404,0.19776187324230227,,2002,2005,4,0.04944046831057557,True,False,2005.0,
224499,0.2856742692414413,,2008,2020,13,0.021974943787803177,True,False,2008.0,
219489,0.2921912270010078,0.28575466235865044,1999,2020,22,0.013281419409136718,True,False,2007.0,
432241,0.15079756608977887,,2006,2016,11,0.013708869644525352,True,False,2012.0,
599050,0.06882864988946251,,1999,2003,5,0.013765729977892502,True,False,2003.0,
439271,0.2229946535218953,,2009,2016,8,0.02787433169023691,True,False,2014.0,
689328,0.36472307058546416,0.3729615458933387,1989,2020,32,0.011397595955795755,True,False,2002.0,
468991,0.21743549115744404,,2003,2020,18,0.01207974950874689,True,False,2005.0,
146572,0.1913360757377317,0.19413515732871367,1999,2020,22,0.008697094351715078,True,False,2001.0,
439086,0.2177273784122873,,2008,2012,5,0.04354547568245746,True,False,2011.0,
128719,0.2547002171576336,,2000,2013,14,0.018192872654116683,True,False,2004.0,
148333,0.09014400983460427,,1998,2000,3,0.030048003278201424,True,False,2000.0,
540834,0.18417447437964035,,1997,2004,8,0.023021809297455044,True,False,2002.0,
668311,0.2175491406969816,,2003,2020,18,0.012086063372054534,True,False,2003.0,
236849,0.19299618388834933,,2008,2013,6,0.03216603064805822,True,False,2007.0,
231732,0.1267061980246454,,2010,2018,9,0.014078466447182822,True,False,2009.0,
374942,0.25679903149459804,,2007,2020,14,0.01834278796389986,True,False,2011.0,
2101,0.2594238682998584,0.2552034393827129,1997,2019,23,0.011279298621732974,True,False,2005.0,
141850,0.21394830855242453,,2010,2015,6,0.03565805142540409,True,False,2010.0,
152293,0.2406371105697981,,2004,2020,17,0.014155124151164595,True,False,2012.0,
409755,0.2334093926810244,,2003,2020,18,0.012967188482279133,True,False,2004.0,
137628,0.10653364214178457,,2000,2006,7,0.015219091734540653,True,False,2004.0,
137353,0.1153385611210934,,1998,2007,10,0.011533856112109341,True,False,2002.0,
659027,0.2861295757102357,,2003,2015,13,0.02200996736232582,True,False,2011.0,
631718,0.1402898344872678,,2008,2015,8,0.017536229310908476,True,False,2012.0,
139536,0.295670978269161,0.0,1975,2020,46,0.006427629962373066,True,False,2003.0,
145744,0.0617043793303883,,2008,2011,4,0.015426094832597074,True,False,2010.0,
98906,0.200271402171376,,1998,2006,9,0.02225237801904178,True,False,2001.0,
267026,0.20229228452224726,,2003,2020,18,0.01123846025123596,True,False,2011.0,
464455,0.1400972078314199,,2011,2015,5,0.02801944156628398,True,False,2015.0,
182573,0.2436485567117863,0.2444510455493204,1995,2020,26,0.009371098335068705,True,False,2007.0,
142846,0.2357170951610187,,2004,2015,12,0.019643091263418226,True,False,2007.0,
451448,0.1952033108275376,,2003,2007,5,0.03904066216550752,True,False,2004.0,
147784,0.20607307178765846,,2008,2020,13,0.015851774752896806,True,False,2009.0,
217797,0.2730452370238756,,2006,2020,15,0.01820301580159171,True,False,2009.0,
154788,0.4237108124915557,,2003,2019,17,0.024924165440679744,True,False,2004.0,
141719,0.13073001888793895,,1999,2002,4,0.03268250472198474,True,False,2001.0,
136757,0.12250178565643766,,2012,2012,1,0.12250178565643766,True,False,2014.0,
150827,0.2328305371418261,,2006,2020,15,0.015522035809455074,True,False,2010.0,
145940,0.2785967418284711,,2004,2019,16,0.017412296364279444,True,False,2003.0,
447259,0.11728863830412893,,2014,2015,2,0.058644319152064465,True,False,2014.0,
464118,0.13236562093380955,,2011,2014,4,0.03309140523345239,True,False,2013.0,
95165,0.15336306016159165,,1998,2004,7,0.021909008594513092,True,False,2001.0,
175360,0.05529229507677863,,2008,2008,1,0.05529229507677863,True,False,2008.0,
394567,0.2164770748481453,,2009,2017,9,0.024053008316460588,True,False,2011.0,
661580,0.29756940012763344,,2008,2020,13,0.022889953855971805,True,False,2012.0,
291217,0.17580085705065587,,2006,2020,15,0.011720057136710392,True,False,2014.0,
240980,0.2320249585884017,,2005,2020,16,0.014501559911775106,True,False,2007.0,
166794,0.3235414417181414,,2005,2020,16,0.02022134010738384,True,False,2005.0,
372441,0.14039871601577364,,2003,2005,3,0.04679957200525788,True,False,2004.0,
632815,0.1256992725456451,,2007,2009,3,0.04189975751521504,True,False,2006.0,
173512,0.17748191646932626,,2006,2016,11,0.01613471967902966,True,False,2007.0,
429457,0.2815257574520722,0.2815257574520722,2001,2020,20,0.01407628787260361,True,False,2005.0,
428848,0.2502396401866427,,2003,2007,5,0.050047928037328535,True,False,2004.0,
135315,0.32142941527737223,0.3283243673461941,1996,2020,25,0.01285717661109489,True,False,2002.0,
446796,0.17907972948972928,,2005,2017,13,0.013775363806902252,True,False,2012.0,
171572,0.1096736353857476,,2005,2007,3,0.03655787846191587,True,False,2005.0,
240665,0.25542101275060786,,2009,2018,10,0.025542101275060784,True,False,2012.0,
248070,0.3364664959073241,0.3177533565893567,1995,2020,26,0.01294101907335862,True,False,2000.0,
375496,0.15438017754082348,,2003,2007,5,0.030876035508164694,True,False,2006.0,
540617,0.2094145170597861,,2005,2009,5,0.04188290341195722,True,False,2012.0,
175532,0.22459016187309505,,2007,2020,14,0.01604215441950679,True,False,2014.0,
144057,0.21914692828994886,0.21914692828994886,2000,2019,20,0.010957346414497443,True,False,2006.0,
387716,0.08484042177740497,,2006,2009,4,0.021210105444351243,True,False,2009.0,
51202,0.2728720387894741,0.2670201148824313,1997,2020,24,0.011369668282894754,True,False,2000.0,
773703,0.049800003404437035,,2007,2012,6,0.008300000567406172,True,False,2006.0,
144914,0.1904487103135992,,2004,2012,9,0.021160967812622132,True,False,2005.0,
271568,0.24905765274136865,,2006,2016,11,0.022641604794669878,True,False,2013.0,
262777,0.16082443258233312,,2005,2020,16,0.01005152703639582,True,False,2012.0,
191040,0.23656268789751445,,2010,2015,6,0.03942711464958574,True,False,2012.0,
174847,0.2799189831411281,,2003,2019,17,0.01646582253771342,True,False,2004.0,
145905,0.15827435867291365,,2009,2013,5,0.03165487173458273,True,False,2013.0,
136803,0.10679835492093373,,2007,2014,8,0.013349794365116716,True,False,2012.0,
230062,0.2177167630793059,,2004,2008,5,0.04354335261586118,True,False,2006.0,
530389,0.31167050820101505,0.3090863854494641,2000,2020,21,0.014841452771476906,True,False,2003.0,
143152,0.2580234308437537,,2007,2020,14,0.018430245060268118,True,False,2010.0,
270769,0.1763724840085221,,1997,2002,6,0.029395414001420348,True,False,2002.0,
131168,0.1059218591313227,,2010,2019,10,0.01059218591313227,True,False,2008.0,
151841,0.1889394273109399,,2005,2015,11,0.01717631157372181,True,False,2007.0,
137534,0.301371548031717,,1999,2016,18,0.016742863779539832,True,False,2003.0,
406292,0.20159209143645648,0.20632700106106489,2000,2020,21,0.009599623401736023,True,False,2005.0,
733047,0.08528640901452357,,2014,2016,3,0.02842880300484119,True,False,2014.0,
351886,0.11045316466782808,,2010,2013,4,0.02761329116695702,True,False,2012.0,
377909,0.18148440687511536,,1997,2001,5,0.03629688137502307,True,False,2000.0,
424841,0.09402483104821227,,2001,2002,2,0.047012415524106135,True,False,2001.0,
186031,0.2440776106004728,0.2440776106004728,1997,2016,20,0.01220388053002364,True,False,2000.0,
424066,0.17622161032385872,,2010,2020,11,0.016020146393078066,True,False,2014.0,
451719,0.18171665255701672,,2011,2018,8,0.02271458156962709,True,False,2014.0,
446401,0.2849296310536402,0.2849296310536402,2001,2020,20,0.014246481552682011,True,False,2007.0,
462154,0.23006596828994466,,2005,2017,13,0.01769738217614959,True,False,2009.0,
152964,0.3559708212461635,,2000,2017,18,0.019776156735897974,True,False,2006.0,
147209,0.1991957740767264,,2010,2019,10,0.01991957740767264,True,False,2014.0,
183769,0.3070566582168711,0.3070566582168711,2001,2020,20,0.015352832910843555,True,False,2005.0,
280458,0.2598969437641514,,2004,2020,17,0.015288055515538317,True,False,2005.0,
136022,0.22389680375991755,,2007,2015,9,0.024877422639990838,True,False,2012.0,
475004,0.35293712921960496,,2005,2020,16,0.02205857057622531,True,False,2008.0,
773371,0.27287323449763323,,2008,2017,10,0.027287323449763323,True,False,2008.0,
374271,0.2975381360531215,,2000,2016,17,0.017502243297242443,True,False,2006.0,
570450,0.06596039419420081,,2000,2003,4,0.016490098548550203,True,False,2003.0,
407066,0.1417387772763793,,2004,2009,6,0.023623129546063215,True,False,2008.0,
638937,0.1506858330520129,,2001,2014,14,0.010763273789429494,True,False,2010.0,
135936,0.2814561383869569,,2002,2015,14,0.020104009884782635,True,False,2007.0,
144812,0.2560159856701638,,2001,2013,13,0.01969353735924337,True,False,2006.0,
159372,0.2355131472894422,,2004,2011,8,0.029439143411180275,True,False,2007.0,
502914,0.16677971751169018,,2005,2006,2,0.08338985875584509,True,False,2003.0,
256406,0.0038913423604719217,,1999,1999,1,0.0038913423604719217,True,False,2002.0,
139859,0.3084345242415596,,2007,2020,14,0.022031037445825685,True,False,2012.0,
129080,0.3066592650884929,,2009,2020,12,0.02555493875737441,True,False,2012.0,
409047,0.2088901170090196,,2008,2019,12,0.017407509750751633,True,False,2013.0,
165367,0.2248263595289572,,2008,2013,6,0.03747105992149286,True,False,2013.0,
473912,0.2117862366003177,,2007,2013,7,0.030255176657188243,True,False,2011.0,
517361,0.13218782500461293,,2001,2002,2,0.06609391250230646,True,False,2003.0,
461873,0.31192027558735896,,2003,2016,14,0.022280019684811355,True,False,2011.0,
382902,0.2504652258439702,,2002,2012,11,0.022769565985815473,True,False,2012.0,
482453,0.28092792669488137,,2007,2020,14,0.02006628047820581,True,False,2012.0,
446827,0.27989062889545746,,2004,2019,16,0.01749316430596609,True,False,2009.0,
644473,0.07617166259557448,,2010,2013,4,0.01904291564889362,True,False,2010.0,
394590,0.035134624618550964,,2020,2020,1,0.035134624618550964,True,False,2014.0,
190260,0.0,,1997,1997,1,0.0,True,False,2008.0,
265717,0.10692015158772362,,1999,2006,8,0.013365018948465453,True,False,2002.0,
152587,0.220152315447242,,2005,2020,16,0.013759519715452626,True,False,2010.0,
499359,0.19899659579107384,,2010,2015,6,0.03316609929851231,True,False,2011.0,
137725,0.3352201904217024,0.3175984923000901,2000,2020,21,0.01596286621055726,True,False,2005.0,
139463,0.16671199775546636,,1998,2005,8,0.020838999719433295,True,False,2001.0,
374872,0.07121676596479735,,2000,2004,5,0.014243353192959472,True,False,2003.0,
172146,0.20310754671665568,,2010,2017,8,0.02538844333958196,True,False,2015.0,
417390,0.3752683615536757,0.3697922938201911,1999,2020,22,0.01705765279789435,True,False,2005.0,
194534,0.11993177134785313,,2009,2012,4,0.029982942836963282,True,False,2011.0,
414141,0.22442148519997807,,2010,2020,11,0.020401953199998005,True,False,2013.0,
151402,0.19709589732190846,,1999,2005,7,0.02815655676027264,True,False,2002.0,
419633,0.17329260717406375,,2010,2020,11,0.01575387337946034,True,False,2013.0,
436402,0.2543116609939106,,2010,2013,4,0.06357791524847765,True,False,2011.0,
135638,0.13900954158613546,,2004,2009,6,0.023168256931022577,True,False,2006.0,
355392,0.17374399898727794,,2003,2015,13,0.013364922999021379,True,False,2005.0,
135172,0.2168048607849444,,2003,2017,15,0.01445365738566296,True,False,2007.0,
142827,0.3083180958675038,0.312499841632011,2000,2020,21,0.014681814088928753,True,False,2005.0,
133636,0.07645066642859907,,2005,2005,1,0.07645066642859907,True,False,2011.0,
373583,0.2845692072755672,0.2730955379430844,1994,2020,27,0.010539600269465453,True,False,2006.0,
167653,0.0626477832129074,,2006,2009,4,0.01566194580322685,True,False,2009.0,
429296,0.20600747241616246,,2009,2014,6,0.03433457873602708,True,False,2013.0,
175559,0.20684933133908512,,2010,2019,10,0.020684933133908512,True,False,2010.0,
187867,0.22376458314613792,0.2249493914347332,1997,2020,24,0.009323524297755747,True,False,2001.0,
153839,0.023764020682265845,,2011,2015,5,0.004752804136453169,True,False,2011.0,
240781,0.07791812872724374,,2010,2011,2,0.03895906436362187,True,False,2014.0,
140751,0.22587773180619045,,2006,2020,15,0.01505851545374603,True,False,2006.0,
484895,0.24739356133260795,,2008,2020,13,0.01903027394866215,True,False,2010.0,
171867,0.1766952805895354,,2009,2013,5,0.03533905611790708,True,False,2011.0,
131443,0.2830178499516009,,2009,2020,12,0.023584820829300076,True,False,2014.0,
190209,0.24079760378187146,,2004,2007,4,0.060199400945467864,True,False,2006.0,
209741,0.24361754929769874,,2006,2010,5,0.04872350985953975,True,False,2009.0,
174596,0.2555036382129998,,2008,2020,13,0.019654126016384603,True,False,2011.0,
139255,0.2683930407082134,0.2672656210208369,2000,2020,21,0.0127806209861054,True,False,2002.0,
148606,0.3065442036239868,,2008,2019,12,0.025545350301998903,True,False,2011.0,
403388,0.16982088262250325,,2000,2008,9,0.018868986958055917,True,False,2001.0,
136499,0.14466872669295794,,2005,2009,5,0.02893374533859159,True,False,2008.0,
146270,0.06105578946246404,,2012,2016,5,0.012211157892492807,True,False,2010.0,
200021,0.12576446824431745,,2000,2006,7,0.017966352606331063,True,False,2006.0,
96497,0.2585243972547404,,2012,2017,6,0.04308739954245674,True,False,2010.0,
334504,0.13905667851238734,,2006,2010,5,0.027811335702477468,True,False,2007.0,
517054,0.2607074499927816,0.2612556310177904,1998,2020,23,0.011335106521425288,True,False,2000.0,
690515,0.08883538999147803,,2005,2007,3,0.029611796663826007,True,False,2006.0,
156628,0.1277510672532633,,2004,2015,12,0.010645922271105274,True,False,2005.0,
775030,0.1759573186071268,,2010,2020,11,0.015996119873375163,True,False,2013.0,
458099,0.09396379824518096,,2010,2010,1,0.09396379824518096,True,False,2010.0,
140336,0.2313273385284432,0.22364617485442675,1995,2020,26,0.008897205328017046,True,False,2000.0,
178533,0.174037446100417,,2006,2010,5,0.0348074892200834,True,False,2009.0,
138619,0.26884092615494337,,2006,2020,15,0.017922728410329557,True,False,2009.0,
611616,0.16734007176612267,,2003,2012,10,0.01673400717661227,True,False,2006.0,
133335,0.13374391177442815,,2011,2020,10,0.013374391177442815,True,False,2014.0,
147169,0.2953148568621448,,2005,2016,12,0.024609571405178735,True,False,2007.0,
135695,0.0911380055902455,,2005,2009,5,0.0182276011180491,True,False,2003.0,
145862,0.13602633893719562,,2007,2009,3,0.04534211297906521,True,False,2009.0,
143516,0.2388183696295827,,2006,2020,15,0.015921224641972178,True,False,2012.0,
484189,0.15018195045726102,,2003,2011,9,0.01668688338414011,True,False,2004.0,
151453,0.16962100680314812,,2002,2014,13,0.013047769754088317,True,False,2007.0,
61734,0.12016761939183478,,1996,2005,10,0.012016761939183478,True,False,2000.0,
489145,0.1995374284260744,,2007,2011,5,0.03990748568521488,True,False,2010.0,
499361,0.20205885676930885,,2010,2017,8,0.025257357096163606,True,False,2014.0,
630300,0.1627754400372929,,2002,2010,9,0.018086160004143658,True,False,2007.0,
139019,0.2085424788385584,,2008,2020,13,0.01604172914142757,True,False,2010.0,
473318,0.12906292240954448,,2010,2013,4,0.03226573060238612,True,False,2014.0,
143441,0.06789796155500666,,2001,2003,3,0.022632653851668887,True,False,2000.0,
92783,0.2579857275224853,,2003,2015,13,0.019845055963268098,True,False,2010.0,
400451,0.3031916460556925,,2007,2017,11,0.027562876914153864,True,False,2011.0,
164759,0.2162151113748948,,2004,2012,9,0.024023901263877198,True,False,2004.0,
403188,0.2625013141051721,,2006,2017,12,0.02187510950876434,True,False,2008.0,
435699,0.10337738807429013,,2014,2019,6,0.017229564679048355,True,False,2014.0,
135593,0.15454773482631046,,2000,2009,10,0.015454773482631046,True,False,2003.0,
248768,0.239413523004926,0.239413523004926,2000,2019,20,0.0119706761502463,True,False,2000.0,
68627,0.2556014512991581,0.2848697670006342,1991,2015,25,0.010224058051966325,True,False,2000.0,
462693,0.1819462543490923,,2007,2014,8,0.02274328179363654,True,False,2009.0,
143021,0.17032882817272754,,2007,2018,12,0.014194069014393962,True,False,2013.0,
774128,0.1866871435678126,,2012,2012,1,0.1866871435678126,True,False,2014.0,
323589,0.2633314316012807,,2007,2016,10,0.02633314316012807,True,False,2010.0,
141542,0.1879042581842308,,2007,2019,13,0.01445417370647929,True,False,2012.0,
173033,0.3154284850567344,0.2664663654706685,1993,2020,28,0.011265303037740513,True,False,2011.0,
152755,0.1570335377085289,,2009,2020,12,0.01308612814237741,True,False,2011.0,
446793,0.1891340583593981,,2001,2016,16,0.01182087864746238,True,False,2005.0,
770095,0.13381773824965845,,2007,2017,11,0.012165248931787132,True,False,2012.0,
494155,0.10770496175354996,,2009,2017,9,0.011967217972616663,True,False,2011.0,
146795,0.15416610229174188,,2007,2015,9,0.017129566921304653,True,False,2011.0,
465003,0.27580132963534365,,2002,2020,19,0.014515859454491771,True,False,2005.0,
137569,0.2026984759648888,,2005,2009,5,0.04053969519297776,True,False,2007.0,
192162,0.20363105335073686,,2002,2020,19,0.010717423860565099,True,False,2000.0,
66748,0.20654164703152045,0.20756805519053886,1999,2020,22,0.009388256683250929,True,False,2006.0,
385240,0.016652945903000704,,2016,2020,5,0.003330589180600141,True,False,2013.0,
190249,0.3222786187908353,,2002,2017,16,0.020142413674427206,True,False,2008.0,
678501,0.05812038436416714,,2005,2007,3,0.01937346145472238,True,False,2006.0,
265271,0.2496050107740293,,2002,2015,14,0.01782892934100209,True,False,2008.0,
238865,0.255389641839151,0.25274502955913897,2000,2020,21,0.012161411516150048,True,False,2006.0,
463829,0.15379751039138204,,2005,2020,16,0.009612344399461377,True,False,2010.0,
353547,0.10466036818404068,,2001,2006,6,0.017443394697340114,True,False,2004.0,
294594,0.22135449477703545,0.19532758461081934,1995,2020,26,0.008513634414501363,True,False,2000.0,
230234,0.3564938846913493,0.3372830275596665,1987,2020,34,0.01048511425562792,True,False,2010.0,
73455,0.17011256402001598,,2009,2020,12,0.014176047001667998,True,False,2014.0,
251890,0.17918021879208,,2013,2015,3,0.059726739597359996,True,False,2012.0,
146243,0.17607947651915062,,2008,2012,5,0.035215895303830125,True,False,2008.0,
152029,0.19958522536440965,,2008,2015,8,0.024948153170551206,True,False,2013.0,
440842,0.14878502012109693,,2007,2015,9,0.0165316689023441,True,False,2009.0,
222078,0.15995901847803246,0.14969067047442575,1997,2020,24,0.006664959103251353,True,False,2001.0,
12430,0.2420705094291797,,2008,2017,10,0.02420705094291797,True,False,2012.0,
581209,0.15158717456360926,,1999,2005,7,0.02165531065194418,True,False,2002.0,
147720,0.34747959041806803,0.31962913953893524,1994,2020,27,0.012869614459928446,True,False,2005.0,
668379,0.25028709394050896,,2007,2013,7,0.035755299134358424,True,False,2012.0,
199461,0.2217307068479595,,2006,2019,14,0.01583790763199711,True,False,2014.0,
157273,0.07949296953941372,,2010,2013,4,0.01987324238485343,True,False,2012.0,
143820,0.1420831112574492,,2003,2009,7,0.020297587322492743,True,False,2010.0,
466299,0.30820360768398625,0.30855486582261005,2000,2020,21,0.014676362270666012,True,False,2001.0,
464624,0.0907094876014098,,2000,2003,4,0.02267737190035245,True,False,2002.0,
641067,0.18338731704300745,,2004,2010,7,0.026198188149001066,True,False,2007.0,
450184,0.1959173232105387,,2005,2013,9,0.021768591467837634,True,False,2007.0,
134953,0.28910744760631363,0.28910744760631363,2002,2021,20,0.014455372380315681,True,False,2008.0,
442548,0.12634796942784873,,2011,2013,3,0.04211598980928291,True,False,2012.0,
132682,0.18483367070758366,,2002,2011,10,0.018483367070758365,True,False,2003.0,
148307,0.077202520451475,,2012,2017,6,0.012867086741912502,True,False,2014.0,
453511,0.18639388583528865,,2001,2002,2,0.09319694291764433,True,False,2003.0,
457284,0.20551043847543204,,2000,2008,9,0.022834493163936893,True,False,2004.0,
140831,0.18327284235616875,,1999,2009,11,0.016661167486924432,True,False,2004.0,
528822,0.28680578251873234,,2000,2018,19,0.01509504118519644,True,False,2006.0,
588968,0.10288075071802792,,2005,2009,5,0.020576150143605584,True,False,2010.0,
145603,0.3082560905599526,0.28429749236596,1998,2020,23,0.01340243871999794,True,False,2005.0,
15461,0.2109905475233591,,2003,2012,10,0.02109905475233591,True,False,2009.0,
202785,0.13698195632277418,,2010,2018,9,0.015220217369197132,True,False,2011.0,
490068,0.2144048039341109,,2014,2020,7,0.030629257704872986,True,False,2013.0,
499798,0.08594485186874327,,2002,2004,3,0.028648283956247758,True,False,2002.0,
133146,0.14895720975057805,,2004,2013,10,0.014895720975057805,True,False,2013.0,
185063,0.23330398214796744,,2007,2019,13,0.017946460165228266,True,False,2012.0,
136339,0.21146247876994206,,2005,2015,11,0.01922386170635837,True,False,2009.0,
410793,0.3373626300500385,0.3391723427057218,1998,2018,21,0.01606488714523993,True,False,2008.0,
94444,0.19477505178798074,,2000,2005,6,0.03246250863133012,True,False,2001.0,
